,FID,vid,cid,id,source,project,pcode,name,date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
4773,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e1e,4774,153,153,Third-party,PAX,codmine03609,Toli Midi,2020,1,Third-party information,POINT (29.3177833333 2.9624),29.31778333,2.9624,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e1d,4775,154,154,Third-party,PAX,codmine03610,Wanga,2020,1,Third-party information,POINT (29.2236333333 2.9530833333),29.22363333,2.95308333,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e1c,4776,155,155,Third-party,PAX,codmine03611,Giro,2020,1,Third-party information,POINT (29.23975 3.1061333333),29.23975,3.10613333,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e1b,4777,156,156,Third-party,PAX,codmine03612,Final,2020,1,Third-party information,POINT (29.24555 3.1173333333),29.24555,3.11733333,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e1a,4778,157,157,Third-party,PAX,codmine03613,Canaan,2020,1,Third-party information,POINT (29.2342666667 3.1445),29.23426667,3.1445,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e19,4779,158,158,Third-party,PAX,codmine03614,Malembe,2020,1,Third-party information,POINT (29.2076166667 3.1979166667),29.20761667,3.19791667,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e18,4780,159,159,Third-party,PAX,codmine03615,Gese,2020,1,Third-party information,POINT (29.1881833333 3.2099),29.18818333,3.2099,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e17,4781,160,160,Third-party,PAX,codmine03616,12 Match,2020,1,Third-party information,POINT (29.1681666667 3.2614833333),29.16816667,3.26148333,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e16,4782,161,161,Third-party,PAX,codmine03617,Tora,2020,1,Third-party information,POINT (29.1763666667 3.34145),29.17636667,3.34145,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e15,4783,162,162,Third-party,PAX,codmine03618,Beyi,2020,1,Third-party information,POINT (29.2513 3.3090166667),29.2513,3.30901667,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e14,4784,163,163,Third-party,PAX,codmine03619,Rambi Port,2020,1,Third-party information,POINT (29.2831833333 3.3387666667),29.28318333,3.33876667,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e13,4785,164,164,Third-party,PAX,codmine03620,Subani,2020,1,Third-party information,POINT (29.2847333333 3.35685),29.28473333,3.35685,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e12,4786,165,165,Third-party,PAX,codmine03621,Ngelingeli,2020,1,Third-party information,POINT (29.30695 3.3735),29.30695,3.3735,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e11,4787,166,166,Third-party,PAX,codmine03622,Officier,2020,1,Third-party information,POINT (29.3273166667 3.3691166667),29.32731667,3.36911667,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e10,4788,167,167,Third-party,PAX,codmine03623,Libhombi,2020,1,Third-party information,POINT (29.0931166667 3.3995),29.09311667,3.3995,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e0f,4789,168,168,Third-party,PAX,codmine03624,Ariwara Moke,2020,1,Third-party information,POINT (29.0332166667 3.41825),29.03321667,3.41825,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e0e,4790,169,169,Third-party,PAX,codmine03625,Ndanda,2020,1,Third-party information,POINT (28.9948666667 3.4523333333),28.99486667,3.45233333,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e0d,4791,170,170,Third-party,PAX,codmine03626,Bangalaku,2020,1,Third-party information,POINT (28.98115 3.4805666667),28.98115,3.48056667,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e0c,4792,171,171,Third-party,PAX,codmine03627,Azimugu,2020,1,Third-party information,POINT (29.32295 3.3893666667),29.32295,3.38936667,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e0b,4793,172,172,Third-party,PAX,codmine03628,Camp Bach,2020,1,Third-party information,POINT (29.3287166667 3.4002),29.32871667,3.4002,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e0a,4794,173,173,Third-party,PAX,codmine03629,Canon,2020,1,Third-party information,POINT (29.3410333333 3.4110333333),29.34103333,3.41103333,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e09,4795,174,174,Third-party,PAX,codmine03630,Wazina,2020,1,Third-party information,POINT (29.3453333333 3.4158333333),29.34533333,3.41583333,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e08,4796,175,175,Third-party,PAX,codmine03631,Kakaraka,2020,1,Third-party information,POINT (29.3386 3.4207833333),29.3386,3.42078333,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e07,4797,176,176,Third-party,PAX,codmine03632,Nanzi,2020,1,Third-party information,POINT (29.3504166667 3.4286333333),29.35041667,3.42863333,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e06,4798,177,177,Third-party,PAX,codmine03633,Pumuzika,2020,1,Third-party information,POINT (29.3623333333 3.4519166667),29.36233333,3.45191667,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e05,4799,178,178,Third-party,PAX,codmine03634,Sambia,2020,1,Third-party information,POINT (29.3833666667 3.4669833333),29.38336667,3.46698333,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e04,4800,179,179,Third-party,PAX,codmine03635,orinzinva,2020,1,Third-party information,POINT (29.33725 3.3933833333),29.33725,3.39338333,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e03,4801,3514,2,IPIS,IPIS - Madini,codmine01700,Kakenge,2020,1,,POINT (28.906779003355282 -1.7835877392107011),28.906779,-1.78358774,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,44,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,Lavage
4801,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e02,4802,3515,3,IPIS,IPIS - Madini,codmine00846,Central,2020,1,,POINT (28.88971215472573 -1.7676802310532507),28.88971215,-1.76768023,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,16,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,1,Traiter les déchets,1,Lavage
4802,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e01,4803,3516,56,IPIS,IPIS - Madini,codmine00785,Nyangoma Wananzo,2020,1,,POINT (27.86938223105325 -2.7561870402634403),27.86938223,-2.75618704,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kitalaga,437,more2h,more2h,0,1,Or,"Mulungu, et dans le village même ( kitalanga)",Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Quotidien,1,0,0,0,0,1,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,0,0,0,0,0,0,0,1,SAESSCAM,Division des mines,Anti-fraude,DPMER,,,,0,,1,"Creuser, Lavage, Traiter les déchets"
4803,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e00,4804,3517,4,IPIS,IPIS - Madini,codmine01827,Fungamwaka I,2020,1,,POINT (28.889568605460767 -1.7716607023025472),28.88956861,-1.7716607,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,28,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,"Lavage, Traiter les déchets"
4804,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dff,4805,3518,23,IPIS,IPIS - Madini,codmine03642,Angote,2020,1,,POINT (28.873595391183954 -4.1533335282891715),28.87359539,-4.15333353,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Mukera,60,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Baraka, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Traiter les déchets",0,
4805,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dfe,4806,3519,5,IPIS,IPIS - Madini,codmine00845,Chez Madame,2020,1,,POINT (28.880451 -1.781625),28.880451,-1.781625,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,4,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,0,
4806,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dfd,4807,3520,1,IPIS,IPIS - Madini,codmine02880,Muta Sud,2020,1,,POINT (27.981745163947515 -2.690579280921019),27.98174516,-2.69057928,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba sud,Moto,110,carmoto,carmoto,0,1,Or,Kigulube,Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,1,0,0,,0,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Anti-fraude,Chefferie,,,,0,,1,"Concassage, Lavage, Traiter les déchets"
4807,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dfc,4808,3521,78,IPIS,IPIS - Madini,codmine02881,Filon 7 ,2020,1,,POINT (27.980842485131976 -2.689180196194777),27.98084249,-2.6891802,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba sud,Moto,207,carmoto,carmoto,0,1,Or,Kigulube,Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Quotidien,1,0,0,0,0,1,0,0,Police Nationale Congolaise (sauf PMH),PNC - Éléments indisciplinés,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,,,,,,1,"Creuser, Concassage, Lavage, Traiter les déchets",1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
4808,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dfb,4809,3522,24,IPIS,IPIS - Madini,codmine03175,Kwa Colonel,2020,1,,POINT (28.88274212263134 -4.168022629341911),28.88274212,-4.16802263,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma Sud,Chez Cantonier,72,less2h,less2h,0,1,Or,Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
4809,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dfa,4810,3523,25,IPIS,IPIS - Madini,codmine03643,Mukera/Mwamba,2020,1,,POINT (28.895176374869042 -4.167693430175116),28.89517637,-4.16769343,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Mukera,68,carmoto,carmoto,0,1,Or,Centre de négoce de Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Lavage, D'autres font la cuisine pour les Creuseurs",0,
4810,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df9,4811,3524,57,IPIS,IPIS - Madini,codmine00805,Waninki,2020,1,,POINT (27.89132589980293 -2.84066478907847),27.8913259,-2.84066479,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kamulila,100,less2h,less2h,0,1,Or,"Dans le village KAMULILA, Mulungu, Tchamombe",Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,1,Transporter les sables pour laverie vers la rivière waninki à 100m de site minier.
4811,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df8,4812,3525,64,IPIS,IPIS - Madini,codmine00808,Kabereke,2020,1,,POINT (27.88388231535698 -2.841152973497937),27.88388232,-2.84115297,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kamulila,60,less2h,less2h,0,1,Or,Mulungu,Bukavu,,,,,,,1,1,0,FARDC,FARDC - Pas d’ingérence constatée,Une fois par semaine,0,0,0,0,0,0,0,0,,0,,,,,,,,,,Division des mines,SAESSCAM,Chefferie,Anti-fraude,,,,0,,0,
4812,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df7,4813,3526,22,IPIS,IPIS - Madini,codmine01335,Filon II,2020,1,,POINT (28.892757876315923 -1.7776808817208911),28.89275788,-1.77768088,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Lowa/Numbi,36,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,1,L'une garde son petit frère pendant que sa mère  lave les minerais,1,"Lavage, Traiter les déchets"
4813,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df6,4814,3527,18,IPIS,IPIS - Madini,codmine01853,Filon I,2020,1,,POINT (28.89288899953847 -1.7725331513704436),28.892889,-1.77253315,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,10,less2h,less2h,1,0,Cassitérite,Rien à signaler,Rien à signaler,Manganèse,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,1,Traiter les déchets,1,Lavage
4814,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df5,4815,3528,74,IPIS,IPIS - Madini,codmine03512,Kasilu,2020,1,,POINT (27.97422 -2.54611),27.97422,-2.54611,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Sud,Nzovu,120,less2h,less2h,1,0,Cassitérite,Nzovu,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,1,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Chefferie,DPMR,,,,1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets",1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
4815,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df4,4816,3529,26,IPIS,IPIS - Madini,codmine03644,Bwa'ya,2020,1,,POINT (28.87350009684178 -4.122984739210701),28.8735001,-4.12298474,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Lumbi,77,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,Traiter les déchets,0,
4816,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df3,4817,3530,50,IPIS,IPIS - Madini,codmine00681,Matamba,2020,0,Insécurité,POINT (27.884211 -2.182952),27.884211,-2.182952,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Matamba,113,more2h,more2h,1,1,Cassitérite,Tchonka,"BUKAVU,",Coltan,,,Or,,,0,1,1,Raïa Mutomboki,Groupe armé local,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,1,"Lavage, Transport des minerais, Traiter les déchets",1,"Lavage, Traiter les déchets"
4817,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df2,4818,3531,104,IPIS,IPIS - Madini,codmine00685,Swiza,2020,1,,POINT (27.836341177368663 -2.2399810402634404),27.83634118,-2.23998104,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Swiza,42,more2h,more2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,1,"Concassage, Lavage, Traiter les déchets",0,
4818,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df1,4819,3532,51,IPIS,IPIS - Madini,codmine00686,Tchelamazi,2020,0,Insécurité,POINT (27.851552701841015 -2.2251868973707083),27.8515527,-2.2251869,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Tchelamazi,150,more2h,more2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,1,0,0,0,0,0,1,SAESSCAM,Division des mines,,,,,,1,"Concassage, Transport des minerais, Traiter les déchets",0,
4819,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6df0,4820,3533,66,IPIS,IPIS - Madini,codmine00803,Ntangila,2020,1,,POINT (27.89431853107323 -2.8423436032869587),27.89431853,-2.8423436,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Ntangila,140,less2h,less2h,0,1,Or,Mulungu,Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI( chargé pour la protection contre les rayons ionisants dans les Mines),,,,0,,0,
4820,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6def,4821,3534,19,IPIS,IPIS - Madini,codmine00849,Misumari,2020,1,,POINT (28.901838856184202 -1.7745591169735027),28.90183886,-1.77455912,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,24,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,,0,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,0,
4821,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dee,4822,3535,27,IPIS,IPIS - Madini,codmine00936,Idjwi,2020,1,,POINT (28.87005584437586 -4.170238512788564),28.87005584,-4.17023851,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Itota,11,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
4822,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6ded,4823,3536,28,IPIS,IPIS - Madini,codmine00937,Kenya,2020,1,,POINT (28.86869055513146 -4.175248889737071),28.86869056,-4.17524889,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Itota,72,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
